RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
2879,70,Worcester County,county,MA,MA,"Worcester, MA-CT",25,027,1041.7516336861022,1053.4086365255578,1067.134204105455,1079.9957679197062,1082.593685501011,1091.7178223430426,1088.8561123088973,1094.2237166131708,1092.3738146803796,1099.259681306376,1097.9353182079806,1105.5036494959968,1104.0666827070324,1104.6652205362714,1097.2561885980047,1110.8032780560839,1130.5618552049689,1156.001167976857,1162.6868029492143,1162.3274488852928,1160.8523109834603,1163.7814006329384,1161.2610799822367,1158.8546778707282,1157.4315861445955,1167.7364392486893,1179.4258874505113,1200.103667506537,1212.1799826742483,1219.4966933833773,1210.236080200613,1205.7968110832028,1203.3349782465898,1208.0395514028096,1215.0139994400586,1219.1170344694228,1223.5690947805863,1229.9914673440178,1243.0022776533715,1261.158589447961,1269.8517994457914,1281.5246358503343,1287.3310422897202,1296.0209994249326,1293.6356014831797,1287.4910655746442,1292.785662926024,1297.6910478494742,1306.7407480156262,1310.1760108161573,1321.1316445323805,1334.770765143038,1337.857621101162,1348.8616862836245,1355.131403259496,1358.0429154169783,1357.7011244049038,1359.974379204593,1364.7338863234265,1372.239416684224,1384.5720732237546,1396.1738353005546,1401.64765157666,1405.1887922395185,1412.0333119608304,1421.823752854595,1422.6855173562,1434.3858865589577,1439.2292589589817,1448.9222234064018,1447.7869623887855,1453.6817345988543,1454.646027409331,1464.1394309306186,1472.595521242909,1490.636315420371,1515.8736699487258,1538.0280308742838,1558.3725299421262,1575.9531707369508,1591.411065297836,1602.2302971708732,1615.690554678432,1615.648521854485,1626.3024101783785,1640.3113887117709,1669.759263198202,1694.3320070233392,1722.9674209070056,1753.8597149635182,1776.886225900627,1776.1223251413605,1766.6183954659778,1755.8707483046264,1758.1734411011896,1765.2113698995802,1778.3240013236818,1790.4903655926196,1810.7443615377674,1833.0608355215861,1850.1781131384644,1861.6271211309236,1874.779987093807,1887.4433180688964,1893.083272824214,1899.4524842760163,1895.3891574562738,1900.8105052208236,1903.3134742906104,1915.032074598174,1930.900475105185,1944.2600991134154,1964.603507755416,1976.2083568414116,1993.0063683991941,2003.0745194632009,2010.2200746257517,2004.1574776572318,2011.1898281127096,2010.9244779279254,2028.2621289155047,2038.6082319105415,2059.1468218756963,2070.5381567729896,2082.9709717321766,2095.5649983675676,2109.319621039228,2109.050378445478,2104.9604804301603,2094.785920588355,2096.20921269899
504,71,Essex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,013,1256.2957687901478,1266.1910683457468,1280.7929622106233,1276.7613123302272,1273.7435640950275,1276.001173522504,1285.4908458648254,1292.5685053600341,1300.074290578017,1304.6300763732615,1306.5686101834322,1300.4547177393265,1306.5413046171043,1312.5670662140149,1326.465634950262,1334.3516298755035,1338.7928751480013,1340.4685947746482,1357.8427871843946,1355.8173089545437,1361.9133274489918,1353.914388644567,1370.6567504927523,1378.3911490094686,1384.7778960027954,1389.470588166682,1401.455993889573,1407.6961434832583,1419.8299217353433,1423.6138655263028,1429.884568059607,1434.9687644021938,1432.9621724965152,1432.9999356412236,1438.2308186768057,1444.5321559394604,1449.2395269924068,1455.6416151093897,1473.4248223584173,1485.3356073586147,1490.1415814116403,1484.9548246077695,1496.9404385422893,1504.1005106113537,1518.922410236877,1519.4970973164225,1521.4102792878334,1523.5280078158762,1526.21914091934,1537.376232785825,1543.1392060703374,1553.5018767943793,1561.9475519990565,1580.069712746259,1583.4217629275875,1593.8569548771427,1587.0574072246222,1597.2395157402725,1594.5291495182055,1595.1139096237569,1601.4337367077019,1602.9708552907625,1614.3783918204208,1613.6704261112477,1626.0320636934223,1627.1616395755516,1642.63090963644,1643.7646786600826,1655.11527282147,1655.7085297940143,1657.5807959569104,1662.1086625413427,1668.3203192075266,1682.216081184825,1691.0164176787682,1703.222259506319,1714.4818349328605,1727.822688112916,1741.4216068315886,1759.0175297280507,1775.645313350958,1797.6592971342998,1802.1018846866814,1813.7023308315613,1818.2566537569965,1827.461334591737,1849.0001783175721,1867.132127653491,1902.4503067663688,1933.5062207932435,1967.500309452898,1980.8825836906162,1987.4356832200613,1986.9725329927187,1990.7735513789887,1992.6132278812117,1994.5525941562328,1999.6853324732049,2010.3178135829748,2023.4757910799485,2042.998136664942,2049.004154636372,2065.15517700919,2079.907613524398,2093.881863982978,2105.72984555623,2116.925438057667,2129.9650541743094,2132.2135619697387,2131.051234007738,2147.2072855430083,2157.0434578438585,2171.232278119151,2177.924530766849,2190.538578504353,2196.3146065937653,2199.7477068881913,2198.0515383315696,2218.00419847944,2229.6873958110214,2252.6814436761565,2249.471390966777,2265.6371103194374,2279.4279525310576,2292.421218674026,2287.0611670015724,2286.4816415208234,2296.5555166966287,2305.8700922465378,2313.0406967210856,2305.0555151983867
2981,72,Montgomery County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,091,1244.175064162546,1250.0441629553395,1247.454955188476,1255.9421586715364,1257.6765033505446,1269.481472906461,1274.009336029037,1270.7396307077195,1271.74447240259,1267.9576160520369,1272.243684875234,1267.1618655677846,1271.2027149489606,1269.3691459356542,1271.9558897957365,1279.511252816439,1286.9329696121697,1305.4969814488395,1305.902933397174,1311.039684421997,1305.7022901382197,1305.9985733342753,1301.3504678192523,1304.5572618541269,1312.700610493395,1324.0314504314924,1333.5979303839322,1337.1606101827517,1346.4652426981143,1350.6381462928503,1353.0133488852932,1350.8685330848248,1351.7082424957473,1353.3590434134544,1351.6955669179295,1352.999591539615,1354.5470479698968,1365.5922658081256,1373.975061907752,1382.9496287974955,1390.1883623437348,1395.904728127614,1403.510459799781,1403.4239128473864,1399.7900523878347,1399.270279097398,1404.0536167601906,1413.884277489825,1418.9961610802761,1422.6099952964607,1429.7318216457638,1444.9374160701607,1453.5599441461502,1463.2689394588265,1462.2603971052824,1467.9508121581632,1468.8716443048224,1468.9297660270195,1465.9353096022662,1466.0704454851416,1470.181412012937,1486.068543201284,1504.2975104124628,1510.764733221081,1514.3266883354613,1507.2698939523136,1515.795273689439,1514.5783833323335,1518.8946679092498,1525.9948731941201,1524.2630376664954,1524.6221323546442,1523.251232062804,1540.2027056021645,1557.7375595718645,1580.419563723622,1605.717739899316,1632.9732663773298,1657.270249294371,1680.2098656734206,1694.7807611252897,1704.9871834231512,1708.8183049162567,1721.3578048726622,1734.815141513284,1758.2453954820658,1776.6058273551655,1798.4005099283818,1814.0630078128152,1834.0421382517354,1847.8039694352385,1853.3901548015492,1844.708984713658,1836.87258523937,1825.6120214293603,1822.9486076557419,1821.9018914379376,1833.516507635347,1854.2122489457904,1875.4686030419032,1889.6601486145453,1895.938351796304,1909.8482737546667,1915.0600678942137,1918.4247218359292,1901.1955150373885,1891.1193924298598,1880.804117555117,1882.6672965703935,1895.7564422519056,1912.9026013638702,1930.9118988851108,1946.6192338268984,1962.231193920292,1976.7625449211964,1975.6039136909656,1969.59397650315,1963.8799954228487,1958.98770981997,1957.145735485246,1964.1967627279269,1988.7520672782641,2007.7303165944604,2011.8576677332364,2011.293296523805,2016.6097695583517,2037.4919352915365,2043.8976305594165,2045.1189079859048,2030.6529839703046,2029.5151964733566
2626,73,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,005,1197.3149137346675,1205.4102135136877,1205.9361173418295,1215.5132279287743,1217.8381923744105,1227.021000814781,1230.2939427012125,1222.4887914835647,1224.481112476132,1223.149018799355,1225.5601020703832,1220.0771853409738,1222.6503063365756,1229.4745423843503,1235.4013015580476,1238.3466412374498,1241.2656022527817,1242.2338370910197,1243.4182199120373,1237.7139865849394,1232.63188796359,1229.479051967071,1231.0432420859463,1234.4977249617878,1239.6899032703068,1248.714053343793,1256.1069430499688,1262.5645821470164,1261.1762103026263,1263.3991058629204,1265.6163153805478,1267.2623577318593,1273.400637818395,1274.0737441787178,1270.73728790054,1259.1557452903119,1255.2774816510423,1261.4195688527057,1270.6146449185412,1273.672645415157,1280.1110127488876,1280.0010757437144,1282.0998338326792,1282.8121569880602,1290.3569872946982,1293.9615066158403,1292.927326394729,1291.2070560897942,1291.7436035921803,1301.308831365061,1308.0190410443806,1317.515564903366,1317.7221357006322,1320.2651874097126,1318.0149908034682,1320.6241844326655,1325.5579856558668,1330.557724548439,1330.8412097333094,1327.3133845885266,1325.382860917449,1331.8666412491075,1334.754752302236,1327.375163814267,1319.3012057335395,1325.1283754369729,1340.5111374480825,1355.351983809811,1366.0102806494901,1373.2988439344028,1381.0128100707893,1377.7818823049445,1388.1479711040274,1397.3837919718753,1417.2191522063079,1438.7516586903803,1461.9592515303211,1483.0901546385385,1504.9505001122996,1532.0618042873803,1560.6934281211136,1562.050023130201,1559.0493008381907,1549.5318968972954,1560.397157788223,1566.1576042293177,1583.1502940152868,1598.183802110968,1610.754634365968,1618.2463776198504,1620.487148983869,1615.4019552075135,1605.4208269044636,1598.2689257221894,1591.3411864702766,1589.2819440062954,1588.5184992133538,1594.1861979977398,1607.1111990243037,1612.5874357000414,1617.9519614654391,1617.5450496517662,1620.9097209816612,1620.2603223687395,1615.2716612333184,1609.6031451363688,1605.4803794338998,1603.379444270582,1603.9029179408517,1610.2409420189956,1618.495386546277,1630.2589705637358,1644.509006179808,1658.1444264957813,1667.7757180369078,1670.933738611182,1670.1133699337843,1665.133563221433,1669.7365856424935,1674.0426073354458,1685.7202377007857,1693.3743029905029,1702.7222029275829,1703.3277528100239,1703.903853160943,1708.7194506871535,1716.2614211799407,1727.2353175558567,1731.6805289373654,1733.2648853744984,1728.82786953862
2061,74,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",06,111,1728.2972210164062,1733.9734253608724,1740.6906640700622,1762.4353961865681,1786.5327271638132,1794.6572013438497,1799.5599354687529,1802.1893062910979,1806.361417823746,1814.0194639118038,1810.6182119440941,1808.2185513569164,1808.3843607874157,1816.7329437111032,1838.763469401917,1851.703672916918,1859.3802955006806,1867.4782389508207,1881.6010447422366,1896.6713592594438,1897.914408827064,1904.0860433879218,1896.9830089001366,1892.5468477574718,1889.4471547927758,1903.8862897299584,1934.386463103008,1949.9317096675413,1966.2491587921152,1960.607424772674,1974.3660304179423,1984.9389350968404,1998.4856786064354,1997.6061316380928,1987.8432155661326,2003.0745230119223,2018.3487320054057,2045.9827645872845,2045.57795695003,2050.0612729101667,2049.8405144861235,2059.7290606461074,2069.048531755709,2080.6742076940423,2076.3773728300657,2081.1591597832435,2083.2695038476577,2097.6896789856264,2104.534512535236,2109.0048288554785,2120.522268609115,2124.5540177887397,2127.1490420936548,2134.2315177054593,2135.7285189517816,2146.632625817691,2137.403729421947,2139.149912151565,2135.524577090197,2137.8420696077246,2155.724437670544,2171.8449518257316,2183.432898825662,2176.183707323448,2164.61570304041,2170.370321066511,2172.427489254459,2194.00101958084,2217.3100514836196,2243.8952397798275,2260.4846168306753,2271.820854365872,2289.1644389168596,2297.575991254539,2318.9051045865604,2348.8859413277582,2385.6063164890793,2420.01853479417,2450.8370153854794,2486.0461420298075,2521.455242134493,2535.8122337164873,2563.4498958207328,2587.2230455930367,2608.6890537186227,2634.871911976098,2639.070857219026,2663.9688428932777,2670.15241728779,2681.9798514652484,2692.1152207135137,2697.679411731561,2701.985740603415,2704.1047121629695,2713.060781904787,2711.169822697412,2710.8099071534216,2699.110461250401,2717.822074494729,2731.8340535575817,2743.422734835274,2746.870175991054,2758.8146584644064,2774.648485436951,2781.408840412698,2778.9988459446195,2786.7352548650338,2787.677729791156,2804.5397676545717,2812.5486533136245,2832.7400630343204,2841.2927360162944,2849.984999105863,2864.9264681556183,2873.9217535448697,2888.741902362972,2882.835383918493,2881.301774746082,2890.000527721832,2896.6366498462044,2928.8313724059067,2949.649971567337,2980.5040249796466,2981.2794588013016,2983.602853898023,2995.0383255606494,2993.68360210171,2988.734712819705,2965.5711612750583,2957.930820195409,2941.2523969808244
2322,75,Hamilton County,county,OH,OH,"Cincinnati, OH-KY-IN",39,061,837.3768595659722,837.6937316915281,840.300531681064,847.1674448693141,852.8922845000942,854.822057032232,859.8323340127312,861.2713083783636,864.5801220166861,863.401253151702,869.4923645713769,872.654579135654,875.4075429721701,870.5218604106453,872.3790785939095,873.7806271833027,883.3600643107632,882.2224540363079,886.251943171674,882.9537899258099,887.2042101924189,886.2996483523796,894.3234792525604,900.0759605762527,907.3308280895801,910.8630330966191,914.6190483402344,925.2175631974321,934.0292475013645,941.7212766188272,945.3353601045177,950.5589377746724,947.1700106465833,946.7366786965569,943.4730380801859,950.5801965479395,955.180919710409,961.1316701612277,970.7143533539503,983.2606788131852,991.1418720594053,992.7036188212453,994.4579931134847,991.9080175647019,995.598055481726,999.0803281000309,1006.8701725915944,1016.1653221033748,1015.9885845734027,1021.566148270681,1023.8898699272421,1036.5319527619338,1043.0068533592487,1050.1958216651133,1056.346593138208,1061.4699982546292,1059.7269450523668,1057.7360858369966,1060.5829381219717,1065.5890887275687,1071.3154514838084,1076.8487367914495,1087.1150182896765,1088.7044392114308,1093.847536150198,1098.8618558215967,1109.4469052698967,1113.8601188476616,1115.4742454884708,1111.3519792237776,1113.4872306103325,1118.2129991994825,1127.813346478181,1130.4015615741255,1135.3066176541572,1147.3277467753899,1161.2857326895612,1175.690190759296,1186.3828809547103,1203.7473160183806,1215.156939737235,1219.0967112904975,1221.2699078302178,1221.1260895212963,1231.8374564689786,1241.9802253746682,1258.9407037427281,1275.5802793015755,1291.6277804730146,1311.311199829413,1327.576092062141,1339.2754547076458,1342.2863988351926,1341.517917246473,1339.8818759780622,1341.1571166787887,1346.348470020487,1354.7447379910561,1366.147132559837,1374.9128313193519,1387.8786190783192,1393.2662049234584,1402.425506892077,1407.7027524190428,1408.2233836480202,1413.5713365397812,1412.3052123880173,1423.2255944661733,1424.3159985665786,1431.3517762843908,1435.496103454922,1441.7534328693703,1449.6127967627997,1460.704687754275,1466.3286801880008,1472.050499869228,1474.679769144211,1483.3602085898535,1492.8789080880906,1489.5065623706423,1489.810212839921,1484.276090800503,1493.6666337842717,1495.0330002627559,1506.5424627968703,1512.691778670003,1520.4394392891627,1523.4239495069562,1523.6630144724934,1523.956610034597,1516.4690317763468
2847,76,Snohomish County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,061,1211.4276575382871,1219.3627294364614,1228.696890533491,1238.0864814045553,1248.0795789608374,1263.3851922633214,1280.323223601279,1288.0590605602574,1292.7857894913393,1287.6546894192143,1281.6577804341548,1280.9078797663092,1289.5231189274257,1312.301806757437,1323.5355748636337,1330.3678628030134,1344.3521739264077,1362.739606241906,1383.5698764174088,1389.713436256849,1395.2982755493222,1394.9686936265073,1388.467713369923,1377.4041947403941,1378.1164950269888,1387.8685683917136,1413.035886386579,1434.7497911549435,1458.2679565182877,1477.0168005332825,1489.3532545759854,1493.0365426643968,1493.1790154781847,1485.8099242850237,1478.0060798699708,1461.3786783487913,1465.4197501246463,1473.9409526183797,1494.883083896603,1509.400117733099,1532.4702454623314,1549.2724537169033,1562.4683151714682,1562.096942277123,1556.857153073494,1546.1727945321984,1545.0564105803298,1545.279580772663,1548.2667430580532,1558.163025014144,1568.937819070122,1589.43050903642,1600.3958869727949,1619.4634320659914,1626.6386998875025,1628.0339484779624,1619.4796437833868,1608.726893962787,1602.923513164079,1598.3278635679321,1605.266411137307,1618.6673360957932,1640.6632983740176,1645.79043264846,1644.734266556776,1640.7405739280432,1649.2448373017437,1660.6414980046604,1669.825768895704,1675.7586464716815,1665.2876382212355,1655.1410764339178,1661.6627234320881,1677.5929499425843,1701.407571519361,1709.3816663309844,1735.3999931872463,1765.6845306008533,1802.0554464690226,1833.2943311955655,1857.3638745095795,1867.6979919141008,1865.5810679470262,1864.2154943169458,1870.105476615377,1890.0405266388275,1909.8018673757754,1940.1018407854474,1971.1832874416637,2004.0807920424927,2031.704187162572,2034.8088699490004,2028.313660823126,2009.0671904548,1993.562873357837,1977.7046415954305,1977.3261815771793,1990.5156163399854,2015.2582823116868,2033.4840270098746,2049.201954709766,2058.2084699250745,2065.2225135734066,2068.4317600414147,2064.743472438435,2057.610631036111,2043.8109831507327,2042.0954888425879,2044.4644295941725,2056.539048642301,2069.670366525448,2091.0516582142623,2111.15755210839,2128.122992181854,2136.871504396863,2140.4864556177126,2132.898822564363,2126.0415564542254,2109.107557680864,2102.7427101456965,2102.8127729096536,2118.4398946115384,2134.8985195442983,2143.7508721771205,2155.1149242840497,2162.7841511041765,2165.81069098233,2166.830595633849,2159.154721044267,2160.9078938924413,2149.6901565393678
2810,77,Multnomah County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,051,1105.363803846838,1114.1932340372327,1133.347023841389,1155.6053637998593,1173.80004816543,1189.3034386203751,1205.9537066654327,1216.58364011067,1232.2211290930504,1239.4458353567543,1241.4539783130253,1234.1883240602058,1228.3688489389435,1231.3318196140742,1241.970020618418,1257.378373959392,1270.182530082971,1279.9066476285316,1285.2390732633726,1286.7398340819575,1285.5025643718793,1282.506054462187,1276.0201585773416,1274.2047343578142,1278.8479096910805,1293.174702175377,1308.4522046280726,1320.3846021175336,1328.2164856615118,1332.9286295173026,1334.1451556754653,1336.5405196616275,1334.762670522994,1328.2247022768042,1320.3146348529779,1312.9185542620476,1312.705401537138,1315.3703079949842,1327.7164846472012,1338.2258581868628,1352.1346338699075,1356.7368516948839,1363.2849905043283,1365.6546069072826,1365.2956740438779,1360.4321307316832,1358.2463175670075,1359.6355731324704,1366.393089030066,1366.9896359009276,1373.5824702211924,1378.0178187023998,1390.0548582861459,1396.7992000665513,1410.1632060795728,1413.4068585675298,1415.7693308855546,1409.5745346058188,1411.7210748231394,1408.5359520905276,1409.4001242867198,1409.5509197745862,1417.7181146511323,1416.602680439943,1418.0613732319277,1418.3870973027927,1430.942048345774,1433.265050231377,1431.4787450500478,1415.001765702597,1403.6095402569706,1390.1657135163578,1397.3325344248033,1404.98318886469,1421.416488035522,1435.6464544142277,1457.226961281335,1483.1885960380887,1500.679438535832,1519.6722361014213,1533.3422429772265,1541.523645485624,1542.1433917989343,1537.1053039939995,1540.7177330407587,1544.2582787687993,1555.0400818872583,1567.5551226254925,1586.6437033695381,1607.7158944986707,1625.7116937641852,1633.1451095373998,1635.0866756792364,1627.2450548994254,1618.3722218480225,1612.7526758888548,1615.371660710187,1625.939196315662,1634.8232519379412,1636.6841813694343,1636.688496762251,1630.2358246608728,1630.0197593418025,1625.3606732102585,1622.888841505508,1616.7222277492797,1608.9059003465763,1602.306168514042,1601.9881603147662,1610.672253070847,1622.3370811221605,1636.339704191555,1647.8559406189095,1661.8385380821696,1669.1861163413912,1672.4668876115413,1675.2176937735223,1669.9521629690819,1666.0315196197857,1655.7739251069215,1655.9783819077004,1660.9759756191017,1669.8378911066175,1680.072789459028,1690.6532423091826,1702.5649635621605,1712.5648503100854,1713.588874936689,1707.4752343616601,1696.3194351216825,1686.6467328952442
2698,78,Fort Bend County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,157,1422.9763895816075,1428.1484869029646,1435.056007654515,1445.3261277518416,1453.9934365175334,1463.4023290033995,1468.8710228923148,1468.675704408614,1462.3731676241368,1454.1250321933546,1448.9666474606124,1441.4074068403675,1443.729166768787,1441.7711078937014,1450.7421334361989,1445.9191625470949,1446.1246772187512,1444.2981391733751,1444.8664575582384,1448.6129043069814,1441.1227225217192,1432.856762057555,1420.795412007813,1415.203312786461,1415.7018210399601,1421.7167776888123,1434.4789025035343,1444.258293838991,1454.1402443304669,1455.9060226359425,1457.7658948881128,1453.3985694995133,1457.2615596582473,1461.6325573028005,1466.5340279335787,1465.6888640726509,1468.6076260979169,1476.0201010492542,1480.207150605018,1481.0690242988196,1482.296058135519,1489.8706010285302,1491.5548473674405,1491.0196290828567,1483.6786749222554,1482.2482836470342,1486.9065601396703,1484.7176749259743,1485.8101776759504,1483.741711539104,1497.9071930593152,1505.4265352688649,1513.4964992950065,1513.714292451515,1517.899320593073,1514.8990856198504,1516.8186731983014,1519.3335973912176,1528.6615298427862,1524.2882580526707,1521.8713321334503,1517.8387451259698,1522.8504133099548,1518.1204113548554,1510.9967367518063,1510.8643509762549,1517.2989302965423,1528.266553435239,1538.45521544633,1550.9481250354502,1559.0534883019927,1563.0488162341674,1564.8468291632462,1566.30007686493,1576.5322165972834,1593.181711430441,1623.589202998888,1659.8183922788073,1703.655220976948,1736.2607205470697,1753.5424127920382,1758.7316939446214,1775.192238332854,1786.276842951591,1792.98343428471,1791.7651531987533,1788.2076270513965,1807.818097513158,1821.9398896693083,1854.1352800196512,1865.7600210628923,1874.2807709925482,1871.7576569561663,1864.388945289693,1854.670806017143,1845.3026555193235,1842.3737019961045,1849.2669025921198,1861.0851975936166,1873.3708831462195,1886.6755310715928,1898.7040731469194,1904.1307547260822,1901.1986355037507,1896.6926578011103,1883.5460947780819,1871.6523904476715,1858.5817817049797,1863.998798132221,1874.2218147276408,1885.009376372328,1893.5718981891655,1900.9354532107925,1912.543761241031,1924.2589833471593,1928.6165874038568,1926.0791532728401,1920.6254820095537,1918.4539269077438,1918.0674166321548,1914.8300910521634,1922.6499667446333,1927.0358813096923,1932.8146876203732,1934.1176768847463,1935.007752577826,1938.663318919613,1935.3016518649406,1931.124445669959,1923.9817892927367,1915.8386043899493
503,79,Essex County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,009,1453.1462117976425,1454.8542311426374,1454.9652107233771,1472.0495169999808,1497.208285219098,1514.1499532963348,1534.7017029869505,1535.4967344761976,1560.1321044289812,1554.282803458956,1542.8989326550138,1509.039218900098,1501.124464414875,1512.7432454628276,1534.209634593834,1553.7737271286296,1571.1676856715133,1588.798701079872,1599.3198327766227,1601.2669939829461,1606.1429946146818,1604.9162769280235,1609.8001243879535,1599.1135643552138,1607.0917383481037,1616.6852926431945,1639.4741892854881,1670.6521670288257,1682.902354422136,1701.6476104764733,1688.0308355097623,1687.7513700276693,1679.7542864064444,1683.5462462883272,1685.2984196703455,1683.785113155408,1687.2194860951652,1702.1741429531874,1723.9373416124997,1751.7695638478426,1757.8961351117928,1763.1371905710494,1754.5663371745063,1750.1431864032777,1749.9358678418532,1760.9849460687808,1769.619815983892,1758.5133664179284,1748.8894404774305,1763.131404772983,1789.4403301224995,1804.9838252825498,1811.932625864092,1819.5629276858913,1828.3413946179548,1833.2973965225417,1842.070909737308,1835.121471254545,1822.493050517836,1808.0083227164882,1818.6394159516028,1837.7281238205203,1855.9533400296075,1863.9536974876987,1867.6329339712192,1863.9226571891177,1878.2063740002532,1880.3322605082444,1894.769631955078,1899.682345294208,1914.6870787066562,1922.1788845964415,1922.5108063522384,1925.660015806548,1942.9266778439708,1962.8947350416058,1993.7998582527493,2021.60201788536,2049.392772795105,2063.007046354179,2073.0298334569634,2092.5817369021847,2102.873279845488,2110.6580955829504,2105.8887131080633,2122.670429457852,2141.7386924194802,2174.9708573119333,2211.848854954574,2251.411646462798,2284.626998305967,2303.7885342021045,2299.4390466785158,2282.62305578135,2260.7856350146176,2261.951766691152,2280.1696296851082,2307.1595143536797,2332.4182912117485,2348.437826376813,2372.5899664070434,2386.352058796314,2398.9139591842595,2405.3947748358,2406.1445584487274,2392.781251397985,2378.3823224098896,2380.560242082242,2398.2743736711345,2414.2479206599182,2436.404289249016,2463.4920383466,2495.9402757274033,2521.022731722113,2534.6801989531145,2531.3115274589813,2527.8714978326857,2514.7091097207162,2508.029292583193,2506.292947731019,2522.5792990413092,2543.635741863496,2553.1919798542635,2567.381407468916,2589.266395188939,2606.5605277485997,2622.2112313438893,2618.1338396573774,2604.899391756847,2587.8253680040916,2577.5504201680674
2045,80,Suffolk County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,025,2221.6964076566705,2253.381022738858,2281.752842952684,2297.1124164867642,2308.1887267837537,2319.7934901286885,2316.8360951313693,2308.200267969102,2291.4933392619314,2281.2266004379876,2283.120978446741,2296.1472119735727,2323.686479558001,2355.9136393102444,2373.920244349404,2381.1796712601176,2383.9925274442794,2393.6586616335712,2399.97904750345,2396.736312271939,2380.5738620224274,2364.9643617235347,2349.185987384308,2356.8933093754918,2391.5661373277358,2435.1365330182857,2467.0259748883027,2474.77286115021,2478.4243557437176,2481.3112197947494,2482.5621892107188,2471.976502133744,2443.4849780075124,2420.5249727896044,2418.3546921806815,2456.1556658020895,2492.72726364369,2522.2747907160415,2534.060088217735,2543.1600662364335,2554.1582816262126,2558.134988707004,2560.013290569147,2545.9753942367884,2526.3475251205773,2515.1917784386724,2516.287986506199,2539.8987583704,2564.9931875603634,2592.3848814522094,2606.0372508469436,2615.872630730575,2629.7760748525106,2641.560531179493,2653.109197505052,2644.3339969001568,2635.3805628531723,2615.316037024101,2608.523274724811,2622.583169505017,2646.0296464968874,2676.485592456684,2692.6795480796345,2689.6183446145237,2676.3514062040726,2652.0593140521664,2623.8523975500375,,,,2376.248279870233,2381.3868640793135,2424.106730920137,2478.317872989539,2523.426136634149,2545.6856547451644,2581.405073431108,2619.0525264867947,2659.329068286071,2674.3327576286692,2681.352658076531,2693.4714249844546,2713.3226188768353,2736.0461206807627,2761.2276583712173,2774.659873197058,2796.169293819764,2821.9354976362083,2863.573336691612,2902.56903563359,2934.6957386504873,2958.9134073147425,2981.9744189240114,2984.8025561032364,2985.0209903017776,2985.2256619233594,2994.3711783195718,3018.022620731474,3041.248403019321,3075.2786567180956,3103.3423736229097,3126.010934385457,3140.372056568932,3141.8887213421203,3136.2661156242234,3132.978962098115,3148.6173230031554,3165.0965739551393,3180.65354799025,3195.8878753149475,3210.796814118967,3230.9921375168888,3243.553425362905,3257.252428593678,3254.807209928933,3225.7863426048543,3199.2258603860832,3188.053948166914,3225.3506876191273,3265.478027171287,3311.0733595473257,3318.54284207211,3324.5090635209103,3324.859258028715,3337.2788587508376,3341.9967397697765,3332.468426001365,3310.170528410703,3289.7889644187007,3283.8839938424335,3307.1336204409886
